FI04|F|4|F|0|0
FI05|F|5|F|0|0
FI07|F|7|F|0|0
FI08|F|8|F|0|0
FI09|F|9|F|0|0
FI10|F|10|F|0|0
FJ01|F|1|F|0|0
FJ02|F|2|F|0|0
FJ03|F|3|F|0|0
FJ04|F|4|F|0|0
FJ05|F|5|F|0|0
FJ07|F|7|F|0|0
FJ08|F|8|F|0|0
FJ09|F|9|F|0|0
FJ10|F|10|F|0|0
FK01|F|1|F|0|0
FK02|F|2|F|0|0
FK03|F|3|F|0|0
FK04|F|4|F|0|0
FK05|F|5|F|0|0
FK07|F|7|F|0|0
FK08|F|8|F|0|0
FK09|F|9|F|0|0
FK10|F|10|F|0|0
FL01|F|1|F|0|0
FL02|F|2|F|0|0
FL03|F|3|F|0|0
FL04|F|4|F|0|0
FL05|F|5|F|0|0
FL07|F|7|F|0|0
FL08|F|8|F|0|0
FL09|F|9|F|0|0
FL10|F|10|F|0|0
FM01|F|1|F|0|0
FM02|F|2|F|0|0
FM03|F|3|F|0|0
FM04|F|4|F|0|0
FM05|F|5|F|0|0
FM07|F|7|F|0|0
FM08|F|8|F|0|0
FM09|F|9|F|0|0
FM10|F|10|F|0|0
FN01|F|1|F|0|0
FN02|F|2|F|0|0
FN03|F|3|F|0|0
FN04|F|4|F|0|0
FN05|F|5|F|0|0
FN07|F|7|F|0|0
FN08|F|8|F|0|0
FN09|F|9|F|0|0
FN10|F|10|F|0|0
FO01|F|1|F|0|0
FO02|F|2|F|0|0
FO03|F|3|F|0|0
FO04|F|4|F|0|0
FO05|F|5|F|0|0
FO07|F|7|F|0|0
FO08|F|8|F|0|0
FO09|F|9|F|0|0
FO10|F|10|F|0|0
GA01|G|1|G|0|0
GA02|G|2|G|0|0
GA03|G|3|G|0|0
GA04|G|4|G|0|0
GA05|G|5|G|0|0
GA06|G|6|G|0|0
GA07|G|7|G|0|0
GA08|G|8|G|0|0
GA09|G|9|G|0|0
GA10|G|10|G|0|0
GA11|G|11|G|0|0
GA12|G|12|G|0|0
GA13|G|13|G|0|0
GB01|G|1|G|0|0
GB02|G|2|G|0|0
GB03|G|3|G|0|0
GB04|G|4|G|0|0
GB05|G|5|G|0|0
GB06|G|6|G|0|0
GB07|G|7|G|0|0
GB08|G|8|G|0|0
GB09|G|9|G|0|0
GB10|G|10|G|0|0
GB11|G|11|G|0|0
GB12|G|12|G|0|0
GB13|G|13|G|0|0
GC01|G|1|G|0|0
GC02|G|2|G|0|0
GC03|G|3|G|0|0
GC04|G|4|G|0|0
GC05|G|5|G|0|0
GC06|G|6|G|0|0
GC07|G|7|G|0|0
GC08|G|8|G|0|0
GC09|G|9|G|0|0
GC10|G|10|G|0|0
GC11|G|11|G|0|0
GC12|G|12|G|0|0
GC13|G|13|G|0|0
GD01|G|1|G|0|0
GD02|G|2|G|0|0
GD03|G|3|G|0|0
GD04|G|4|G|0|0
GD05|G|5|G|0|0
GD06|G|6|G|0|0
GD07|G|7|G|0|0
GD08|G|8|G|0|0
GD09|G|9|G|0|0
GD10|G|10|G|0|0
GD11|G|11|G|0|0
GD12|G|12|G|0|0
GD13|G|13|G|0|0
GE01|G|1|G|0|0
GE02|G|2|G|0|0
GE03|G|3|G|0|0
GE04|G|4|G|0|0
GE05|G|5|G|0|0
GE06|G|6|G|0|0
GE07|G|7|G|0|0
GE08|G|8|G|0|0
GE09|G|9|G|0|0
GE10|G|10|G|0|0
GE11|G|11|G|0|0
GE12|G|12|G|0|0
GE13|G|13|G|0|0
GG01|G|1|G|0|0
GG02|G|2|G|0|0
GG03|G|3|G|0|0
GG04|G|4|G|0|0
GG05|G|5|G|0|0
GG06|G|6|G|0|0
GG07|G|7|G|0|0
GG08|G|8|G|0|0
GG09|G|9|G|0|0
GG10|G|10|G|0|0
GG11|G|11|G|0|0
GG12|G|12|G|0|0
GG13|G|13|G|0|0
GH01|G|1|G|0|0
GH02|G|2|G|0|0
GH03|G|3|G|0|0
GH04|G|4|G|0|0
GH05|G|5|G|0|0
GH06|G|6|G|0|0
GH07|G|7|G|0|0
GH08|G|8|G|0|0
GH09|G|9|G|0|0
GH10|G|10|G|0|0
GH11|G|11|G|0|0
GH12|G|12|G|0|0
GH13|G|13|G|0|0
GI01|G|1|G|0|0
GI02|G|2|G|0|0
GI03|G|3|G|0|0
GI04|G|4|G|0|0
GI05|G|5|G|0|0
GI06|G|6|G|0|0
GI07|G|7|G|0|0
GI08|G|8|G|0|0
GI09|G|9|G|0|0
GI10|G|10|G|0|0
GI11|G|11|G|0|0
GI12|G|12|G|0|0
GI13|G|13|G|0|0
GJ01|G|1|G|0|0
GJ02|G|2|G|0|0
GJ03|G|3|G|0|0
GJ04|G|4|G|0|0
GJ05|G|5|G|0|0
GJ06|G|6|G|0|0
GJ07|G|7|G|0|0
GJ08|G|8|G|0|0
GJ09|G|9|G|0|0
GJ10|G|10|G|0|0
GJ11|G|11|G|0|0
GJ12|G|12|G|0|0
GJ13|G|13|G|0|0
GK01|G|1|G|0|0
GK02|G|2|G|0|0
GK03|G|3|G|0|0
GK04|G|4|G|0|0
GK05|G|5|G|0|0
GK06|G|6|G|0|0
GK07|G|7|G|0|0
GK08|G|8|G|0|0
GK09|G|9|G|0|0
GK10|G|10|G|0|0
GK11|G|11|G|0|0
GK12|G|12|G|0|0
GK13|G|13|G|0|0
GL01|G|1|G|0|0
GL02|G|2|G|0|0
GL03|G|3|G|0|0
GL04|G|4|G|0|0
GL05|G|5|G|0|0
GL06|G|6|G|0|0
GL07|G|7|G|0|0
GL08|G|8|G|0|0
GL09|G|9|G|0|0
GL10|G|10|G|0|0
GL11|G|11|G|0|0
GL12|G|12|G|0|0
GL13|G|13|G|0|0
