35|娜奥米·沃茨、蒂姆·罗斯、迈克尔·皮特、布拉迪·科贝特|2019-02-05|迈克尔·哈内克|421200|NULL|乔治·法伯、其妻安和他们的儿子小乔治和他们的狗去他们宁静的山庄中度假，看到邻居弗雷德和两个长相俊秀的白衣男子彼得、保罗，以为二人是弗雷德的亲友。他们察觉弗雷德表现不自然。弗雷德和保罗来帮助乔治把船放下湖里。狗一直冲着保罗狂吠，但乔治忽略了。弗雷德和保罗离开后，乔治父子在外看船，小乔治问父亲为何弗雷德表现怪异。|0.5|111|大劊人心|https://www.youtube.com/watch?v=9TBoWs32zlc|4|4|1
36|法蘭卡·波坦特、Moritz Bleibtreu|2019-02-06|汤姆·提克威尔|511920|NULL|蘿拉和曼尼是住在柏林的一對20多歲的年輕戀人。曼尼是一個不務正業的小混混，有一天他惹了一個天大的麻煩：竟然將走私得來的10萬馬克贓款遺失在地鐵內，而他的老大在20分鐘後，就要來拿回這筆錢。曼尼必須在20分鐘內，將此筆鉅款找回，否則他的小命將不保。|0.5|76|蘿拉快跑|https://www.youtube.com/watch?v=YWb1XVcN3iY|1|0|1
37|休·傑克曼、柴克·艾弗隆、蜜雪兒·威廉絲、蕾貝卡·弗格森、千黛亞|2019-02-07|麥可·格雷希|570240|NULL|巴納姆（休·傑克曼 飾演）正帶領著他的馬戲團進行「最偉大的表演」中，於無盡的掌聲裡回想到他的童年時代，其父親是一名替紐約富裕的哈雷特家工作的裁縫，他因此機緣與哈雷特家千金夏麗蒂（蜜雪兒·威廉絲 飾演）相遇並互相吸引。不久，巴納姆因父親驟逝而成為在街頭掙扎求生的孤兒，夏麗蒂則被送到外地的寄宿學校，但他們透過書信保持聯繫，直到他們成年後再度聚首。兩人互許終生成立家庭，之後育有兩個女兒卡洛琳和海倫。他們一家過著拮据的生活，儘管夏麗蒂感到非常滿足，但巴納姆渴求帶給妻女更多。|0.5|105|大娛樂家|https://www.youtube.com/watch?v=AXCTMGYUg9A|2|0|1
38|金美倫·戴雅絲、琦·溫斯莉、祖迪·羅、積·伯克|2019-02-08|蘭茜·美雅絲|505440|NULL|艾莉絲（凱特·溫絲蕾飾）愛上一個即將和另一個女人結婚的男人；同一天空下，雅曼黛（卡麥蓉·狄亞飾）發現同居男友對自己不忠。兩位素未謀面的伊人，雖然相隔六千里，卻有着相同際遇。兩人互不相識，卻在網上結緣，並決心趁假期來一個大改變，交換居所渡過聖誕節。她們都希望轉轉地方，改改運。|0.4|136|戀愛沒有假期|https://www.youtube.com/watch?v=BDi5zH18vxU|3|0|1
39|法蘭絲·麥杜雯、伍迪·哈里森、山姆·洛克威尔、艾比·寇尼許、约翰·霍克斯、彼特·丁拉基|2019-02-09|马丁·麦克多纳|473040|NULL|身為單親媽媽的蜜兒芮德在所居住的密蘇里艾比鎮外公路旁三塊看板上買廣告，向大眾傳媒控訴艾比鎮警署警長威洛比並未盡全力將兇手繩之於法。原來蜜兒芮德的女兒安琪拉慘遭姦殺，案發七個月後警方沒有取得任何進展。威洛比曾向蜜兒芮德解釋，經鑑定兇手留下的DNA後，沒有任何有犯罪紀錄的前科犯與之符合，加上事發時沒有任何相關目擊證人，令調查十分困難，但頑固的蜜兒芮德認為這些都只是警方辦案不力的藉口。因威洛比警長頗受鎮民敬重，且患有末期癌症，所以廣告板招來鎮內不少人對蜜兒芮德的質疑與不滿。威洛比的下屬，生性衝動的狄克森警官更為自己敬重的上司遭遇感到憤怒。而蜜兒芮德的前夫，安琪拉的父親雖一樣面對喪女之痛，但卻完全不同意蜜兒芮德的做法。蜜兒芮德即使面對來自整座小鎮的責難壓力，依然堅持自己的做法。|0.4|115|意外|https://www.youtube.com/watch?v=Jit3YhGx5pU|1|0|1
40|艾倫·鮑絲汀、傑瑞德·雷托、珍妮佛·康納莉、馬龍·韋恩斯|2019-02-10|戴倫·艾洛諾夫斯基|440640|NULL|本片描述四位主角(家庭主婦莎拉、她的兒子哈利、哈利的女友瑪麗安、以及哈利的朋友泰倫)各自的人生，在三個季節之內所產生的巨大變化。|0.4|101|迷上癮|https://www.youtube.com/watch?v=jzk-lmU4KZ4|4|3|1
41|濱津隆之、真魚、主濱晴美、長屋和彰、細井學|2019-02-11|上田慎一郎|421200|NULL|拍攝殭屍電影時，遇上了真正的殭屍。為了追求真實性，導演仍堅持不斷拍攝。一方是為了逃命的演員以及工作人員，一方是為了追求真實性的導演，是否能夠拍攝出37分鐘的微電影？|0.5|96|一屍到底|https://www.youtube.com/watch?v=msLUGQi8ysk|2|0|1
42|丹尼爾·戴-路易斯、蕾絲莉·蔓薇爾、李察·葛拉罕、維琪·克雷普|2019-02-12|保羅·湯瑪斯·安德森|453600|NULL|劇情開始於夏天:住在布魯克林的年老孤獨的寡婦莎拉終日以看電視為樂。當有一天莎拉接到電視台打來的電話時，她開始以為自己會上節目，於是試圖打扮自己使自己變年輕。當她發現她已無法穿上在兒子畢業典禮時所穿的紅色洋裝時，她因此相信偏方而狂嗑含有安非他命的減肥藥。當兒子哈利警告她減肥藥有多危險時，她還是固執地相信上節目是她人生唯一的渴望。最後，藥物服用過量的她開始產生幻覺，諸如她成為電視節目的女嘉賓、以及家裡的冰箱變成巨大的怪獸等等...|0.5|130|霓裳魅影|https://www.youtube.com/watch?v=xNsiQMeSvMk|3|1|1
43|沙梅克·摩爾、李佛·薛伯、馬赫夏拉·阿里、布萊恩·泰瑞·亨利、傑克·強森|2019-02-13|鮑伯·培斯奇提、彼得·拉姆齊、羅德尼·羅斯曼|473040|NULL|邁爾斯·摩拉斯是一位仰慕紐約英雄蜘蛛人的中學生，他從小有著卓越物理知識，但不情願地被父母送到布魯克林的一間名校「遠景學院」（Visions Academy）就讀。他的警察父親傑佛遜尤其希望邁爾斯能成材，並將蜘蛛人視為社會威脅。邁爾斯一天下課後偷溜出宿舍，去見他崇拜的叔叔亞倫，跟著亞倫到紐約地鐵隧道中的一處荒廢區域噴塗鴉藝術，而一隻具有放射性且標註42號的蜘蛛往邁爾斯手上咬下一口。隔天，返校的邁爾斯發現自己身上出現前所未有的強大能力，手腳有蜘蛛般的黏著性，還包括全身隱形以及電流攻擊，因此懷疑自己同樣變成蜘蛛人。|0.4|117|蜘蛛人：新宇宙|https://www.youtube.com/watch?v=ApXoWvfEYVU|0|0|1
44|耶莉莎·阿帕里西奧、Marina de Tavira、Marco Graf、Daniela Demesa、Enoc Leaño、Daniel Valtierra|2019-02-14|艾方索·柯朗|388800|data/movieImg/ROMA.jpg|墨西哥土著克莉奧是服侍墨西哥城科洛尼亞羅馬一個中產階級家庭的女傭。這家人口眾多，女家長叫索菲婭，她的丈夫叫安東尼奧，共育有四個孩子。另一位叫阿黛拉的女傭也住在他們家。身為醫生的安東尼奧剛從魁北克開會回來，便匆匆收拾行李再去魁北克，說要在那邊呆上幾個星期。因此可以確定，索菲婭和安東尼奧的關係很緊張。|0.4|135|羅馬|https://www.youtube.com/watch?v=6BS27ngZtxg|1|0|1
45|邱澤、謝盈萱、陳如山、黃聖球|2019-02-15|徐譽庭、許智彥|486000|data/movieImg/DEAR EX.jpg|媽媽三蓮（謝盈萱飾）為家付出一切，可怎樣也無法忍受外遇的亡夫（陳如山飾）竟把保險理賠留給外人，還是個男人（邱澤飾）。她決定代子出征，直踏小王門戶開戰。卻沒想到叛逆兒子（黃聖球飾）竟然窩裡反，倒陣入宿外人家。三蓮恨亡夫讓她變成不被愛的「小三」。更焦慮於她生命中的另一個男人也可能離她而去。|0.4|99|誰先愛上他的|https://www.youtube.com/watch?v=8wUqQVZn7_Y|3|0|1
46|宋康昊、李善均、曹如晶、崔宇植、樸素淡|2019-02-16|奉俊昊|550800|data/movieImg/寄生上流.jpg|失業司機金基澤（宋康昊）和妻子忠淑（張慧珍）及兩名孩子一同住在破舊公寓的半地下室裡，以替Pizza店摺包裝紙盒維持家計，生活朝不保夕。一天，長子基宇的好友敏赫因出國留學而拜託基宇接替富裕家庭的家教工作，成為朴多惠的英文老師。基宇之後介紹妹妹成為多惠弟弟多頌的藝術治癒老師，接著一家用計令朴家辭去原本的司機和管家，好讓爸爸媽媽也能在朴家有份安定工作。金家一下子變得十分幸福。為慶祝多頌生日，朴家去露營了，金家亦趁機當起豪宅的臨時主人。忽然，前管家在大門按鈴，說走得太匆忙，在地下室遺留下重要的東西，希望可以取回。慌亂的金家讓管家進來後，事情變得失控。|0.4|132|寄生上流|https://www.youtube.com/results?search_query=%09%EA%B8%B0%EC%83%9D%EC%B6%A9+trailer|1|0|1
47|瓦昆·菲尼克斯、勞勃·狄尼洛、薩琪·畢茲|2019-02-17|陶德·菲利普斯|453600|data/movieImg/Joker.jpg|1981年，高譚市正值垃圾成災、充滿失業、犯罪的經濟蕭條時期，貧富差距巨大導致許多窮人流落街頭、失去基本權利。身為社會局外人的亞瑟·佛萊克立志成為一位單口喜劇演員，做起派對小丑來供養他的年邁母親潘妮。亞瑟本身患有一種罕見精神疾病，導致他在不合時宜的時候會大笑，只能接受社福機構人員的治療以獲取藥物。一次工作時，亞瑟被一群小孩偷走招牌，被他們引入小巷裡暴打，他的同事藍道送他一把自保用的左輪手槍。回家時，亞瑟開始對他的鄰居蘇菲·杜蒙感興趣，邀請她前來觀看他的單口喜劇表演，隨即順利跟她開始交往。|0.5|122|小丑|https://www.youtube.com/watch?v=zAGVQLHvwOY|1|1|1
48|嘉莉·費雪、馬克·漢米爾、亞當·崔佛、黛西·蕾德莉、約翰·波耶加、奧斯卡·伊薩克|2019-02-18|J·J·亞柏拉罕|453600|data/movieImg/Star Wars 9.jpg|銀河帝國皇帝白卜庭向全銀河宣告自己尚在人世，第一軍團最高領袖凱羅·忍與其達成協議，等到凱羅·忍把最後的絕地武士芮殺掉後，藏匿於「未知領域」艾克西格星（Exegol）的西斯艦隊「最終軍團」將納入第一軍團麾下，凱羅·忍會成為新銀河帝國的皇帝。|0.5|142|STARWARS：天行者的崛起|https://www.youtube.com/watch?v=8Qn_spdM5Zg|1|0|1
49|喬治·麥凱、迪恩-查爾斯·查普曼、馬克·史壯、安德魯·史考特、理察·麥登|2019-02-19|山姆·曼德斯|550800|data/movieImg/1917.jpg|1917年4月，第一次世界大戰激戰正酣。在西方戰線，德軍撤出法國北部的一個戰略據點。英軍士兵史科菲爾德和布萊克到艾林摩爾將軍處聽取任務簡報：據空中偵察部門情報，德軍並未撤離，而是戰略性地後撤到新修建的興登堡防線，準備利用大砲對英軍展開壓倒性襲擊。由於戰地電話被切斷，史科菲爾德和布萊克需要人手將要求中斷進攻計劃的信件轉交給德文郡軍團第2營，否則展開貿然進攻會造成1600人喪生，布萊克的哥哥約瑟夫就在他們當中。|0.4|119|1917|https://www.youtube.com/watch?v=YqNYrYUiMfg|1|1|0
50|湯姆·哈迪、莎莉·賽隆、尼可拉斯·霍特、休·基斯-拜倫|2019-02-20|喬治·米勒|466560|data/movieImg/mad max.jpg|在不遠的未來，人類文明因為核爆崩落後成為了荒漠世界，土壤酸化、沒有法治和憐憫，水和石油是珍貴的資源。前澳大利亞公路巡警麥斯一開始被軍閥領導的不死老喬手下的「戰爭男孩」捕獲，車子「XB攔截者」也被奪走並被帶到了不死老喬統治的「西方堡壘」；西方堡壘是一個富有綠意和水資源的峽谷形軍闊，但貧民只能待在堡壘下方讓老喬釋放的地下水來維生。麥斯被剪了頭髮並被判定為「強效型供血者」，作為半死不活的戰爭男孩奈克斯的「血袋」。同時，不死老喬在堡壘上放下了水給下面的貧民們，並派往指揮官芙莉歐莎駕駛著「武裝運輸車」到煉油廠採集汽油回來。芙莉歐莎等人出發後不久，老喬發現她偏離了路線和自己的五位妻妾「種母」也不見了；老喬開出「億馬千軍號」便帶領著整個戰爭男孩軍隊與「電音花車」負責指揮去將芙莉歐莎追回，並也找來了煤氣鎮與子彈農場的同夥來幫忙。|0.5|120|瘋狂麥克斯：狂暴之路|https://www.youtube.com/watch?v=hEJnMQG9ev8|1|4|0
51|班奈狄克·康柏拜區、綺拉·奈特莉、馬修·古迪|2019-02-21|摩頓·帝敦|498960|NULL|1951年英國數學家圖靈的住所被非法闖入，警察趕到後，圖靈卻拒絕警方的幫助，諾克和史達探員認為事件可疑，著手調查圖靈，甚至懷疑圖靈是蘇聯派來的間諜，圖靈只好在偵訊時道出自己在布萊切利園時的工作。、、早在1927年，年輕的圖靈就因為沈默寡言，而在寄宿學校遭到霸凌，心靈受創。他與另一位天才同學克里斯多夫成為密友，並在其啟發下對密碼學深感興趣。圖靈是個同性戀者，對克里斯多夫漸生情愫，可惜在表明心意前，克里斯多夫突然死於肺結核。|0.5|114|模仿遊戲|https://www.youtube.com/watch?v=nuPZUUED5uk|1|2|0
52|小勞勃道尼、湯姆霍蘭德、麥可辛、雷米馬利克、潔西伯克利、艾瑪湯普遜、雷夫范恩斯、瑪莉詠柯蒂亞、庫梅爾南賈尼、安東尼奧班德拉斯、賽琳娜高梅茲、約翰希南、奧塔薇亞史班森|2019/10/16|史蒂芬葛漢|570240|NULL|小勞勃道尼即將扮演文學史上最令人難忘的角色，並且以豐富的想像力，重新敘述一個男人能夠和動物說話的經典故事：《杜立德》。性情古怪、特立獨行的著名醫師與獸醫約翰杜立德(小勞勃道尼飾)活在維多利亞時期的英國，他於七年前痛失愛妻之後就一個人住在杜立德莊園的高牆之內，過著與世隔絕的生活，只有一群珍奇異獸陪在他身邊。但是當年輕的維多利亞女王(《鏗鏘玫瑰》潔絲芭克莉飾)得了重病，心不甘情不願的杜立德就被迫乘船，踏上一場史詩般的冒險旅程，前往一座神祕小島尋找解藥，當他遇到可怕的宿敵並且發掘令人驚豔的神奇生物，他就重拾了以往的機智與勇氣。、杜立德的同伴是一個自命為他的實習生的年輕小夥子(《敦克爾克大行動》哈利柯萊特飾)，以及一群吵吵鬧鬧的動物朋友，包括一隻焦慮的大猩猩(金獎影帝雷米馬利克配音)、一隻衝動腦殘的鴨子(奧斯卡金像獎得主奧塔薇亞史班森配音)、一對老是在拌嘴歡喜冤家：一隻尖酸刻薄的鴕鳥(《愛情昏迷中》庫梅爾南賈尼配音)和一隻積極樂觀的北極熊(《大黃蜂》約翰西南配音)，以及一隻任性固執的鸚鵡(奧斯卡金像獎得主艾瑪湯普遜配音)，她也是杜立德最信任的顧問和知己。|0.6|101|杜立德|https://www.youtube.com/watch?v=dSfpc-I-UfY|1|1|0
