688|11|130|0.9|35
688|13|195|1|31
688|14|175|1|31
689|1|290|1|146
689|5|60|0.9|37
689|11|130|0.9|17
689|13|195|1|32
689|14|175|1|32
690|1|290|1|139
690|5|60|0.9|29
690|11|130|0.9|34
690|13|195|1|35
690|14|175|1|35
691|1|290|1|146
691|5|60|0.9|39
691|11|130|0.9|20
691|13|195|1|43
691|14|175|1|43
692|1|290|1|133
692|5|60|0.9|31
692|11|130|0.9|21
692|13|195|1|43
692|14|175|1|43
693|1|290|1|144
693|5|60|0.9|33
693|11|130|0.9|39
693|13|195|1|38
693|14|175|1|38
694|1|290|1|137
694|5|60|0.9|42
694|10|140|0.9|37
694|15|350|1|15
694|16|330|1|15
695|1|290|1|121
695|5|60|0.9|49
695|10|140|0.9|42
695|15|350|1|15
695|16|330|1|15
696|1|290|1|120
696|5|60|0.9|47
696|10|140|0.9|37
696|15|350|1|15
696|16|330|1|15
697|1|290|1|133
697|5|60|0.9|42
697|10|140|0.9|34
697|15|350|1|15
697|16|330|1|15
698|1|290|1|134
698|5|60|0.9|41
698|10|140|0.9|32
698|15|350|1|15
698|16|330|1|15
699|1|290|1|121
699|5|60|0.9|37
699|10|140|0.9|42
699|15|350|1|15
699|16|330|1|15
700|1|290|1|130
700|5|60|0.9|44
700|10|140|0.9|29
700|15|350|1|15
700|16|330|1|15
701|1|290|1|95
701|4|70|0.9|22
701|7|120|0.9|12
702|1|290|1|89
702|4|70|0.9|14
702|7|120|0.9|10
703|1|290|1|65
703|4|70|0.9|14
703|7|120|0.9|16
704|1|290|1|64
704|4|70|0.9|15
704|7|120|0.9|10
705|1|290|1|61
705|4|70|0.9|13
705|7|120|0.9|19
706|1|290|1|96
706|4|70|0.9|15
706|7|120|0.9|19
707|1|290|1|91
707|4|70|0.9|11
707|7|120|0.9|15
708|1|290|1|62
708|4|70|0.9|21
708|7|120|0.9|14
709|1|290|1|80
709|5|60|0.9|33
709|12|120|0.9|37
709|15|350|1|34
709|16|330|1|34
710|1|290|1|77
710|5|60|0.9|19
710|12|120|0.9|27
710|15|350|1|44
710|16|330|1|44
711|1|290|1|85
711|5|60|0.9|33
711|12|120|0.9|31
711|15|350|1|46
711|16|330|1|46
712|1|290|1|89
712|5|60|0.9|26
712|12|120|0.9|27
712|15|350|1|44
712|16|330|1|44
713|1|290|1|99
713|5|60|0.9|29
713|12|120|0.9|30
713|15|350|1|38
713|16|330|1|38
714|1|290|1|79
714|5|60|0.9|22
714|12|120|0.9|27
714|15|350|1|33
714|16|330|1|33
715|1|290|1|81
715|5|60|0.9|19
715|12|120|0.9|35
715|15|350|1|46
715|16|330|1|46
716|1|290|1|210
716|6|54|0.9|42
716|9|200|0.9|52
716|13|195|1|10
716|14|175|1|10
717|1|290|1|220
717|6|54|0.9|36
717|9|200|0.9|41
717|13|195|1|10
717|14|175|1|10
718|1|290|1|223
718|6|54|0.9|42
718|9|200|0.9|50
718|13|195|1|18
718|14|175|1|18
719|1|290|1|229
719|6|54|0.9|55
719|9|200|0.9|54
719|13|195|1|16
719|14|175|1|16
720|1|290|1|220
720|6|54|0.9|44
720|9|200|0.9|43
720|13|195|1|11
720|14|175|1|11
721|1|290|1|227
721|6|54|0.9|40
721|9|200|0.9|54
721|13|195|1|10
721|14|175|1|10
722|1|290|1|204
722|6|54|0.9|49
722|9|200|0.9|56
722|13|195|1|18
722|14|175|1|18
723|1|290|1|222
723|6|54|0.9|41
723|9|200|0.9|48
723|13|195|1|16
723|14|175|1|16
724|1|290|1|201
724|6|54|0.9|38
724|8|100|0.9|35
724|13|195|1|13
724|14|175|1|13
725|1|290|1|212
725|6|54|0.9|29
725|8|100|0.9|47
725|13|195|1|13
725|14|175|1|13
726|1|290|1|200
726|6|54|0.9|42
726|8|100|0.9|26
726|13|195|1|12
726|14|175|1|12
727|1|290|1|207
727|6|54|0.9|36
727|8|100|0.9|53
727|13|195|1|18
727|14|175|1|18
728|1|290|1|198
728|6|54|0.9|35
728|8|100|0.9|32
728|13|195|1|19
728|14|175|1|19
729|1|290|1|207
729|6|54|0.9|30
729|8|100|0.9|30
729|13|195|1|18
729|14|175|1|18
730|1|290|1|206
730|6|54|0.9|34
730|8|100|0.9|39
730|13|195|1|18
730|14|175|1|18
731|1|290|1|201
731|6|54|0.9|40
731|8|100|0.9|38
731|13|195|1|11
731|14|175|1|11
732|1|290|1|133
732|5|60|0.9|32
732|11|130|0.9|33
732|13|195|1|40
732|14|175|1|40
733|1|290|1|135
733|5|60|0.9|26
733|11|130|0.9|43
733|13|195|1|32
733|14|175|1|32
734|1|290|1|146
734|5|60|0.9|23
734|11|130|0.9|30
734|13|195|1|37
734|14|175|1|37
735|1|290|1|143
735|5|60|0.9|39
735|11|130|0.9|42
735|13|195|1|36
735|14|175|1|36
736|1|290|1|137
736|5|60|0.9|31
736|11|130|0.9|28
736|13|195|1|36
736|14|175|1|36
737|1|290|1|133
737|5|60|0.9|34
737|11|130|0.9|29
737|13|195|1|35
737|14|175|1|35
738|1|290|1|143
738|5|60|0.9|19
738|11|130|0.9|28
738|13|195|1|32
738|14|175|1|32
739|1|290|1|131
739|5|60|0.9|31
739|11|130|0.9|42
739|13|195|1|34
739|14|175|1|34
740|1|290|1|128
740|5|60|0.9|31
740|11|130|0.9|33
740|13|195|1|25
740|14|175|1|25
741|1|290|1|139
741|5|60|0.9|24
741|11|130|0.9|40
741|13|195|1|32
741|14|175|1|32
742|1|290|1|132
742|5|60|0.9|38
742|11|130|0.9|33
742|13|195|1|43
742|14|175|1|43
743|1|290|1|126
743|5|60|0.9|28
743|11|130|0.9|39
743|13|195|1|32
743|14|175|1|32
744|1|290|1|146
744|5|60|0.9|21
744|11|130|0.9|27
744|13|195|1|44
744|14|175|1|44
745|1|290|1|129
745|5|60|0.9|41
745|11|130|0.9|28
745|13|195|1|42
745|14|175|1|42
746|1|290|1|128
746|5|60|0.9|33
746|10|140|0.9|31
746|15|350|1|15
746|16|330|1|15
747|1|290|1|128
747|5|60|0.9|39
747|10|140|0.9|36
747|15|350|1|15
747|16|330|1|15
748|1|290|1|131
748|5|60|0.9|33
748|10|140|0.9|30
748|15|350|1|15
748|16|330|1|15
749|1|290|1|131
749|5|60|0.9|43
749|10|140|0.9|38
749|15|350|1|15
749|16|330|1|15
750|1|290|1|136
750|5|60|0.9|46
750|10|140|0.9|46
750|15|350|1|15
750|16|330|1|15
751|1|290|1|125
751|5|60|0.9|47
751|10|140|0.9|28
751|15|350|1|15
751|16|330|1|15
752|1|290|1|127
752|5|60|0.9|37
752|10|140|0.9|46
752|15|350|1|15
752|16|330|1|15
753|1|290|1|60
753|4|70|0.9|19
753|7|120|0.9|11
754|1|290|1|79
754|4|70|0.9|17
754|7|120|0.9|15
755|1|290|1|85
755|4|70|0.9|19
755|7|120|0.9|10
756|1|290|1|74
756|4|70|0.9|14
756|7|120|0.9|11
757|1|290|1|58
757|4|70|0.9|16
757|7|120|0.9|16
758|1|290|1|76
758|4|70|0.9|16
758|7|120|0.9|17
759|1|290|1|67
759|4|70|0.9|15
759|7|120|0.9|18
760|1|290|1|75
760|4|70|0.9|20
760|7|120|0.9|12
761|1|290|1|100
761|5|60|0.9|30
761|12|120|0.9|24
761|15|350|1|34
761|16|330|1|34
762|1|290|1|90
762|5|60|0.9|30
762|12|120|0.9|32
762|15|350|1|49
762|16|330|1|49
763|1|290|1|79
763|5|60|0.9|24
763|12|120|0.9|24
763|15|350|1|46
763|16|330|1|46
764|1|290|1|92
764|5|60|0.9|29
764|12|120|0.9|30
764|15|350|1|46
764|16|330|1|46
765|1|290|1|76
765|5|60|0.9|18
765|12|120|0.9|38
765|15|350|1|28
765|16|330|1|28
766|1|290|1|72
766|5|60|0.9|34
766|12|120|0.9|31
766|15|350|1|34
766|16|330|1|34
767|1|290|1|91
767|5|60|0.9|31
767|12|120|0.9|30
767|15|350|1|35
767|16|330|1|35
768|1|290|1|211
768|6|54|0.9|43
768|9|200|0.9|56
768|13|195|1|19
768|14|175|1|19
769|1|290|1|221
769|6|54|0.9|50
769|9|200|0.9|48
769|13|195|1|17
769|14|175|1|17
770|1|290|1|208
770|6|54|0.9|40
770|9|200|0.9|55
770|13|195|1|15
770|14|175|1|15
771|1|290|1|225
771|6|54|0.9|55
771|9|200|0.9|54
771|13|195|1|19
771|14|175|1|19
772|1|290|1|211
772|6|54|0.9|59
772|9|200|0.9|51
772|13|195|1|12
772|14|175|1|12
773|1|290|1|204
773|6|54|0.9|48
773|9|200|0.9|50
773|13|195|1|16
773|14|175|1|16
774|1|290|1|211
774|6|54|0.9|46
774|9|200|0.9|50
774|13|195|1|14
774|14|175|1|14
775|1|290|1|215
775|6|54|0.9|43
775|9|200|0.9|44
775|13|195|1|14
775|14|175|1|14
776|1|290|1|194
776|6|54|0.9|37
776|8|100|0.9|27
776|13|195|1|10
776|14|175|1|10
777|1|290|1|192
777|6|54|0.9|27
777|8|100|0.9|54
777|13|195|1|17
777|14|175|1|17
778|1|290|1|211
778|6|54|0.9|20
778|8|100|0.9|45
778|13|195|1|11
778|14|175|1|11
779|1|290|1|205
779|6|54|0.9|39
779|8|100|0.9|42
779|13|195|1|16
779|14|175|1|16
780|1|290|1|195
780|6|54|0.9|23
780|8|100|0.9|47
780|13|195|1|16
780|14|175|1|16
781|1|290|1|200
781|6|54|0.9|30
781|8|100|0.9|38
781|13|195|1|12
781|14|175|1|12
782|1|290|1|195
782|6|54|0.9|38
782|8|100|0.9|46
782|13|195|1|12
782|14|175|1|12
783|1|290|1|201
783|6|54|0.9|21
783|8|100|0.9|38
783|13|195|1|17
783|14|175|1|17
784|1|290|1|136
784|5|60|0.9|40
784|11|130|0.9|47
784|13|195|1|38
784|14|175|1|38
785|1|290|1|132
785|5|60|0.9|32
785|11|130|0.9|21
785|13|195|1|30
785|14|175|1|30
786|1|290|1|140
786|5|60|0.9|37
786|11|130|0.9|48
786|13|195|1|43
786|14|175|1|43
787|1|290|1|130
787|5|60|0.9|19
787|11|130|0.9|41
787|13|195|1|39
787|14|175|1|39
788|1|290|1|126
788|5|60|0.9|17
788|11|130|0.9|43
788|13|195|1|37
788|14|175|1|37
789|1|290|1|135
789|5|60|0.9|39
789|11|130|0.9|38
789|13|195|1|47
789|14|175|1|47
790|1|290|1|144
790|5|60|0.9|26
790|11|130|0.9|49
790|13|195|1|33
790|14|175|1|33
791|1|290|1|146
791|5|60|0.9|34
791|11|130|0.9|16
791|13|195|1|29
791|14|175|1|29
792|1|290|1|140
792|5|60|0.9|43
792|11|130|0.9|19
792|13|195|1|32
792|14|175|1|32
793|1|290|1|135
793|5|60|0.9|30
793|11|130|0.9|22
793|13|195|1|36
793|14|175|1|36
794|1|290|1|137
794|5|60|0.9|25
794|11|130|0.9|26
794|13|195|1|31
794|14|175|1|31
795|1|290|1|132
795|5|60|0.9|26
795|11|130|0.9|35
795|13|195|1|31
795|14|175|1|31
796|1|290|1|141
796|5|60|0.9|24
796|11|130|0.9|33
796|13|195|1|31
796|14|175|1|31
797|1|290|1|136
797|5|60|0.9|38
797|11|130|0.9|15
797|13|195|1|27
797|14|175|1|27
798|1|290|1|123
798|5|60|0.9|40
798|10|140|0.9|42
798|15|350|1|15
798|16|330|1|15
799|1|290|1|120
799|5|60|0.9|35
799|10|140|0.9|36
799|15|350|1|15
799|16|330|1|15
800|1|290|1|135
800|5|60|0.9|46
800|10|140|0.9|28
800|15|350|1|15
800|16|330|1|15
801|1|290|1|129
801|5|60|0.9|36
801|10|140|0.9|47
801|15|350|1|15
801|16|330|1|15
802|1|290|1|137
802|5|60|0.9|39
802|10|140|0.9|38
802|15|350|1|15
802|16|330|1|15
803|1|290|1|120
803|5|60|0.9|39
803|10|140|0.9|41
803|15|350|1|15
803|16|330|1|15
804|1|290|1|135
804|5|60|0.9|42
804|10|140|0.9|42
804|15|350|1|15
804|16|330|1|15
805|1|290|1|82
805|4|70|0.9|16
805|7|120|0.9|18
806|1|290|1|94
806|4|70|0.9|10
806|7|120|0.9|14
807|1|290|1|80
807|4|70|0.9|20
807|7|120|0.9|18
808|1|290|1|83
808|4|70|0.9|11
808|7|120|0.9|13
809|1|290|1|66
809|4|70|0.9|15
809|7|120|0.9|18
810|1|290|1|91
810|4|70|0.9|22
810|7|120|0.9|18
811|1|290|1|73
811|4|70|0.9|24
811|7|120|0.9|12
812|1|290|1|59
812|4|70|0.9|18
812|7|120|0.9|14
813|1|290|1|82
813|5|60|0.9|25
813|12|120|0.9|23
813|15|350|1|44
813|16|330|1|44
814|1|290|1|86
814|5|60|0.9|31
814|12|120|0.9|26
814|15|350|1|32
814|16|330|1|32
815|1|290|1|79
815|5|60|0.9|15
815|12|120|0.9|31
815|15|350|1|28
815|16|330|1|28
816|1|290|1|98
816|5|60|0.9|15
816|12|120|0.9|34
816|15|350|1|38
816|16|330|1|38
817|1|290|1|72
817|5|60|0.9|17
817|12|120|0.9|31
817|15|350|1|37
817|16|330|1|37
818|1|290|1|88
818|5|60|0.9|22
818|12|120|0.9|32
818|15|350|1|32
818|16|330|1|32
819|1|290|1|101
819|5|60|0.9|23
819|12|120|0.9|33
819|15|350|1|36
819|16|330|1|36
820|1|290|1|209
820|6|54|0.9|58
820|9|200|0.9|49
820|13|195|1|14
820|14|175|1|14
821|1|290|1|223
821|6|54|0.9|45
821|9|200|0.9|47
821|13|195|1|16
821|14|175|1|16
822|1|290|1|218
822|6|54|0.9|50
822|9|200|0.9|59
822|13|195|1|18
822|14|175|1|18
823|1|290|1|215
823|6|54|0.9|53
823|9|200|0.9|50
823|13|195|1|16
823|14|175|1|16
824|1|290|1|211
824|6|54|0.9|56
824|9|200|0.9|46
824|13|195|1|11
824|14|175|1|11
825|1|290|1|214
825|6|54|0.9|53
825|9|200|0.9|41
825|13|195|1|19
825|14|175|1|19
826|1|290|1|216
826|6|54|0.9|39
826|9|200|0.9|42
826|13|195|1|17
826|14|175|1|17
827|1|290|1|204
827|6|54|0.9|48
827|9|200|0.9|45
827|13|195|1|18
827|14|175|1|18
828|1|290|1|204
828|6|54|0.9|49
828|8|100|0.9|36
828|13|195|1|11
828|14|175|1|11
829|1|290|1|196
829|6|54|0.9|39
829|8|100|0.9|33
829|13|195|1|16
829|14|175|1|16
830|1|290|1|192
830|6|54|0.9|22
830|8|100|0.9|32
830|13|195|1|11
830|14|175|1|11
831|1|290|1|209
831|6|54|0.9|33
831|8|100|0.9|34
831|13|195|1|16
831|14|175|1|16
832|1|290|1|213
832|6|54|0.9|38
832|8|100|0.9|31
832|13|195|1|19
832|14|175|1|19
833|1|290|1|192
833|6|54|0.9|41
833|8|100|0.9|29
833|13|195|1|14
833|14|175|1|14
834|1|290|1|202
834|6|54|0.9|26
834|8|100|0.9|38
834|13|195|1|13
834|14|175|1|13
835|1|290|1|206
835|6|54|0.9|24
835|8|100|0.9|32
835|13|195|1|13
835|14|175|1|13
836|1|290|1|146
836|5|60|0.9|39
836|11|130|0.9|45
836|13|195|1|40
836|14|175|1|40
837|1|290|1|126
837|5|60|0.9|28
837|11|130|0.9|31
837|13|195|1|44
837|14|175|1|44
838|1|290|1|135
838|5|60|0.9|43
838|11|130|0.9|38
838|13|195|1|35
838|14|175|1|35
839|1|290|1|136
839|5|60|0.9|17
839|11|130|0.9|23
839|13|195|1|28
839|14|175|1|28
840|1|290|1|146
840|5|60|0.9|43
840|11|130|0.9|45
840|13|195|1|47
840|14|175|1|47
841|1|290|1|136
841|5|60|0.9|25
841|11|130|0.9|28
841|13|195|1|33
841|14|175|1|33
842|1|290|1|134
842|5|60|0.9|21
842|11|130|0.9|43
842|13|195|1|41
842|14|175|1|41
843|1|290|1|139
843|5|60|0.9|22
843|11|130|0.9|19
843|13|195|1|44
843|14|175|1|44
844|1|290|1|129
844|5|60|0.9|30
844|11|130|0.9|39
844|13|195|1|36
844|14|175|1|36
845|1|290|1|143
845|5|60|0.9|42
845|11|130|0.9|17
845|13|195|1|42
845|14|175|1|42
846|1|290|1|127
846|5|60|0.9|38
846|11|130|0.9|42
846|13|195|1|40
846|14|175|1|40
847|1|290|1|133
847|5|60|0.9|24
847|11|130|0.9|21
847|13|195|1|29
847|14|175|1|29
848|1|290|1|144
848|5|60|0.9|29
848|11|130|0.9|34
848|13|195|1|26
848|14|175|1|26
849|1|290|1|137
849|5|60|0.9|24
849|11|130|0.9|31
849|13|195|1|43
849|14|175|1|43
850|1|290|1|139
850|5|60|0.9|43
850|10|140|0.9|34
850|15|350|1|15
850|16|330|1|15
851|1|290|1|128
851|5|60|0.9|45
851|10|140|0.9|38
851|15|350|1|15
851|16|330|1|15
852|1|290|1|126
852|5|60|0.9|48
852|10|140|0.9|42
852|15|350|1|15
852|16|330|1|15
853|1|290|1|139
853|5|60|0.9|39
853|10|140|0.9|31
853|15|350|1|15
853|16|330|1|15
854|1|290|1|136
854|5|60|0.9|46
854|10|140|0.9|40
854|15|350|1|15
854|16|330|1|15
855|1|290|1|125
855|5|60|0.9|47
855|10|140|0.9|29
855|15|350|1|15
855|16|330|1|15
856|1|290|1|124
856|5|60|0.9|38
856|10|140|0.9|34
856|15|350|1|15
856|16|330|1|15
857|1|290|1|93
857|4|70|0.9|12
857|7|120|0.9|12
858|1|290|1|63
858|4|70|0.9|10
858|7|120|0.9|13
859|1|290|1|83
859|4|70|0.9|21
859|7|120|0.9|19
860|1|290|1|82
860|4|70|0.9|15
860|7|120|0.9|19
861|1|290|1|76
861|4|70|0.9|24
861|7|120|0.9|17
862|1|290|1|82
862|4|70|0.9|13
862|7|120|0.9|11
863|1|290|1|66
863|4|70|0.9|12
863|7|120|0.9|15
864|1|290|1|95
864|4|70|0.9|13
864|7|120|0.9|17
865|1|290|1|106
865|5|60|0.9|29
865|12|120|0.9|28
865|15|350|1|37
865|16|330|1|37
866|1|290|1|87
866|5|60|0.9|34
866|12|120|0.9|21
866|15|350|1|44
866|16|330|1|44
867|1|290|1|75
867|5|60|0.9|19
867|12|120|0.9|21
867|15|350|1|25
867|16|330|1|25
868|1|290|1|77
868|5|60|0.9|27
868|12|120|0.9|37
868|15|350|1|30
868|16|330|1|30
869|1|290|1|92
869|5|60|0.9|19
869|12|120|0.9|29
869|15|350|1|39
869|16|330|1|39
870|1|290|1|87
870|5|60|0.9|26
870|12|120|0.9|38
870|15|350|1|44
870|16|330|1|44
871|1|290|1|100
871|5|60|0.9|28
871|12|120|0.9|30
871|15|350|1|25
871|16|330|1|25
872|1|290|1|216
872|6|54|0.9|41
872|9|200|0.9|50
872|13|195|1|17
872|14|175|1|17
873|1|290|1|207
873|6|54|0.9|35
873|9|200|0.9|52
873|13|195|1|13
873|14|175|1|13
874|1|290|1|214
874|6|54|0.9|44
874|9|200|0.9|40
874|13|195|1|11
874|14|175|1|11
875|1|290|1|207
875|6|54|0.9|47
875|9|200|0.9|41
875|13|195|1|16
875|14|175|1|16
876|1|290|1|221
876|6|54|0.9|45
876|9|200|0.9|45
876|13|195|1|18
876|14|175|1|18
877|1|290|1|222
877|6|54|0.9|58
877|9|200|0.9|46
877|13|195|1|17
877|14|175|1|17
878|1|290|1|211
878|6|54|0.9|58
878|9|200|0.9|48
878|13|195|1|13
878|14|175|1|13
879|1|290|1|207
879|6|54|0.9|42
879|9|200|0.9|59
879|13|195|1|16
879|14|175|1|16
880|1|290|1|206
880|6|54|0.9|25
880|8|100|0.9|30
880|13|195|1|10
880|14|175|1|10
881|1|290|1|200
881|6|54|0.9|49
881|8|100|0.9|38
881|13|195|1|16
881|14|175|1|16
882|1|290|1|197
882|6|54|0.9|24
882|8|100|0.9|27
882|13|195|1|18
882|14|175|1|18
883|1|290|1|215
883|6|54|0.9|28
883|8|100|0.9|50
883|13|195|1|11
883|14|175|1|11
884|1|290|1|195
884|6|54|0.9|24
884|8|100|0.9|26
884|13|195|1|12
884|14|175|1|12
885|1|290|1|206
885|6|54|0.9|31
885|8|100|0.9|29
885|13|195|1|14
885|14|175|1|14
886|1|290|1|192
886|6|54|0.9|46
886|8|100|0.9|25
886|13|195|1|10
886|14|175|1|10
887|1|290|1|192
887|6|54|0.9|25
887|8|100|0.9|47
887|13|195|1|18
887|14|175|1|18
888|1|290|1|145
888|5|60|0.9|28
888|11|130|0.9|30
888|13|195|1|34
888|14|175|1|34
889|1|290|1|130
889|5|60|0.9|29
889|11|130|0.9|30
889|13|195|1|29
889|14|175|1|29
890|1|290|1|134
890|5|60|0.9|27
890|11|130|0.9|22
890|13|195|1|47
890|14|175|1|47
891|1|290|1|133
891|5|60|0.9|23
891|11|130|0.9|40
891|13|195|1|40
891|14|175|1|40
892|1|290|1|130
892|5|60|0.9|28
892|11|130|0.9|28
892|13|195|1|31
892|14|175|1|31
893|1|290|1|143
893|5|60|0.9|34
893|11|130|0.9|46
893|13|195|1|26
893|14|175|1|26
894|1|290|1|129
894|5|60|0.9|16
894|11|130|0.9|34
894|13|195|1|41
894|14|175|1|41
895|1|290|1|140
895|5|60|0.9|26
895|11|130|0.9|21
895|13|195|1|33
895|14|175|1|33
896|1|290|1|136
896|5|60|0.9|32
896|11|130|0.9|43
896|13|195|1|31
896|14|175|1|31
897|1|290|1|127
897|5|60|0.9|40
897|11|130|0.9|32
897|13|195|1|36
897|14|175|1|36
898|1|290|1|126
898|5|60|0.9|31
898|11|130|0.9|31
898|13|195|1|28
898|14|175|1|28
899|1|290|1|138
899|5|60|0.9|27
899|11|130|0.9|17
899|13|195|1|35
899|14|175|1|35
900|1|290|1|130
900|5|60|0.9|21
900|11|130|0.9|28
900|13|195|1|37
900|14|175|1|37
901|1|290|1|127
901|5|60|0.9|40
901|11|130|0.9|31
901|13|195|1|38
901|14|175|1|38
902|1|290|1|136
902|5|60|0.9|41
902|10|140|0.9|32
902|15|350|1|15
902|16|330|1|15
903|1|290|1|123
903|5|60|0.9|36
903|10|140|0.9|49
903|15|350|1|15
903|16|330|1|15
904|1|290|1|130
904|5|60|0.9|39
904|10|140|0.9|34
904|15|350|1|15
904|16|330|1|15
905|1|290|1|138
905|5|60|0.9|41
905|10|140|0.9|48
905|15|350|1|15
905|16|330|1|15
906|1|290|1|137
906|5|60|0.9|41
906|10|140|0.9|25
906|15|350|1|15
906|16|330|1|15
907|1|290|1|134
907|5|60|0.9|33
907|10|140|0.9|27
907|15|350|1|15
907|16|330|1|15
908|1|290|1|120
908|5|60|0.9|30
908|10|140|0.9|42
908|15|350|1|15
908|16|330|1|15
909|1|290|1|88
909|4|70|0.9|13
909|7|120|0.9|16
910|1|290|1|84
910|4|70|0.9|24
910|7|120|0.9|19
911|1|290|1|59
911|4|70|0.9|20
911|7|120|0.9|15
912|1|290|1|91
912|4|70|0.9|19
912|7|120|0.9|18
913|1|290|1|76
913|4|70|0.9|10
913|7|120|0.9|12
914|1|290|1|79
914|4|70|0.9|20
914|7|120|0.9|10
915|1|290|1|83
915|4|70|0.9|20
915|7|120|0.9|10
916|1|290|1|85
916|4|70|0.9|11
916|7|120|0.9|14
917|1|290|1|79
917|5|60|0.9|25
917|12|120|0.9|27
917|15|350|1|36
917|16|330|1|36
918|1|290|1|107
918|5|60|0.9|23
918|12|120|0.9|33
918|15|350|1|49
918|16|330|1|49
919|1|290|1|85
919|5|60|0.9|19
919|12|120|0.9|38
919|15|350|1|28
919|16|330|1|28
920|1|290|1|78
920|5|60|0.9|23
920|12|120|0.9|35
920|15|350|1|26
920|16|330|1|26
921|1|290|1|93
921|5|60|0.9|20
921|12|120|0.9|32
921|15|350|1|41
921|16|330|1|41
922|1|290|1|107
922|5|60|0.9|29
922|12|120|0.9|38
922|15|350|1|48
922|16|330|1|48
923|1|290|1|79
923|5|60|0.9|16
923|12|120|0.9|25
923|15|350|1|43
923|16|330|1|43
924|1|290|1|223
924|6|54|0.9|36
924|9|200|0.9|47
924|13|195|1|11
924|14|175|1|11
925|1|290|1|221
925|6|54|0.9|59
925|9|200|0.9|56
925|13|195|1|16
925|14|175|1|16
926|1|290|1|220
926|6|54|0.9|58
926|9|200|0.9|53
926|13|195|1|16
926|14|175|1|16
927|1|290|1|208
927|6|54|0.9|53
927|9|200|0.9|41
927|13|195|1|16
927|14|175|1|16
928|1|290|1|227
928|6|54|0.9|39
928|9|200|0.9|52
928|13|195|1|17
928|14|175|1|17
929|1|290|1|208
929|6|54|0.9|36
929|9|200|0.9|58
929|13|195|1|10
929|14|175|1|10
930|1|290|1|223
930|6|54|0.9|46
930|9|200|0.9|58
930|13|195|1|15
930|14|175|1|15
931|1|290|1|218
931|6|54|0.9|50
931|9|200|0.9|50
931|13|195|1|10
931|14|175|1|10
932|1|290|1|201
932|6|54|0.9|24
932|8|100|0.9|52
932|13|195|1|12
932|14|175|1|12
933|1|290|1|193
933|6|54|0.9|25
933|8|100|0.9|39
933|13|195|1|11
933|14|175|1|11
934|1|290|1|198
934|6|54|0.9|49
934|8|100|0.9|29
934|13|195|1|16
934|14|175|1|16
935|1|290|1|214
935|6|54|0.9|34
935|8|100|0.9|35
935|13|195|1|13
935|14|175|1|13
936|1|290|1|214
936|6|54|0.9|23
936|8|100|0.9|36
936|13|195|1|14
936|14|175|1|14
937|1|290|1|201
937|6|54|0.9|48
937|8|100|0.9|45
937|13|195|1|13
937|14|175|1|13
938|1|290|1|210
938|6|54|0.9|31
938|8|100|0.9|49
938|13|195|1|10
938|14|175|1|10
939|1|290|1|212
939|6|54|0.9|24
939|8|100|0.9|33
939|13|195|1|12
939|14|175|1|12
940|1|290|1|137
940|5|60|0.9|43
940|11|130|0.9|30
940|13|195|1|44
940|14|175|1|44
941|1|290|1|126
941|5|60|0.9|27
941|11|130|0.9|21
941|13|195|1|32
941|14|175|1|32
942|1|290|1|135
942|5|60|0.9|37
942|11|130|0.9|40
942|13|195|1|27
942|14|175|1|27
943|1|290|1|134
943|5|60|0.9|38
943|11|130|0.9|43
943|13|195|1|28
943|14|175|1|28
944|1|290|1|140
944|5|60|0.9|19
944|11|130|0.9|34
944|13|195|1|27
944|14|175|1|27
945|1|290|1|126
945|5|60|0.9|28
945|11|130|0.9|23
945|13|195|1|33
945|14|175|1|33
946|1|290|1|139
946|5|60|0.9|21
946|11|130|0.9|49
946|13|195|1|41
946|14|175|1|41
947|1|290|1|143
947|5|60|0.9|28
947|11|130|0.9|16
947|13|195|1|43
947|14|175|1|43
948|1|290|1|145
948|5|60|0.9|42
948|11|130|0.9|30
948|13|195|1|41
948|14|175|1|41
949|1|290|1|126
949|5|60|0.9|31
949|11|130|0.9|35
949|13|195|1|41
949|14|175|1|41
950|1|290|1|136
950|5|60|0.9|32
950|11|130|0.9|16
950|13|195|1|40
950|14|175|1|40
951|1|290|1|130
951|5|60|0.9|42
951|11|130|0.9|33
951|13|195|1|42
951|14|175|1|42
952|1|290|1|126
952|5|60|0.9|22
952|11|130|0.9|43
952|13|195|1|38
952|14|175|1|38
953|1|290|1|143
953|5|60|0.9|25
953|11|130|0.9|16
953|13|195|1|29
953|14|175|1|29
954|1|290|1|123
954|5|60|0.9|46
954|10|140|0.9|34
954|15|350|1|15
954|16|330|1|15
955|1|290|1|130
955|5|60|0.9|47
955|10|140|0.9|28
955|15|350|1|15
955|16|330|1|15
956|1|290|1|129
956|5|60|0.9|30
956|10|140|0.9|25
956|15|350|1|15
956|16|330|1|15
957|1|290|1|124
957|5|60|0.9|43
957|10|140|0.9|27
957|15|350|1|15
957|16|330|1|15
958|1|290|1|131
958|5|60|0.9|32
958|10|140|0.9|33
958|15|350|1|15
958|16|330|1|15
959|1|290|1|123
959|5|60|0.9|45
959|10|140|0.9|34
959|15|350|1|15
959|16|330|1|15
960|1|290|1|135
960|5|60|0.9|34
960|10|140|0.9|40
960|15|350|1|15
960|16|330|1|15
961|1|290|1|81
961|4|70|0.9|11
961|7|120|0.9|18
962|1|290|1|87
962|4|70|0.9|10
962|7|120|0.9|16
963|1|290|1|94
